,frame,y,x,A,bg,x0,y0,x_std,y_std,sigma,niter,neglogL,retcode,xy_std,particle,dx,dy,step_length,step_sigma,p_value,Rg,log_p_values,track_length,motion
22621,140,405.723228478546,312.30567554396237,124.39075863482158,105.68223320496718,312,406,0.08252836537705184,0.08434724826397558,2.2034528545736216,9,41.77950886349549,0,0.0834427629621434,2922,-0.3490199725496268,0.5250600698211656,0.6304784041972806,0.12315643597336547,2.03753778855611e-06,1.6806046150302105,-3515.6546092431195,80,mobile
22622,141,405.8028172243671,311.9764917885217,171.4690028343105,116.3786818338274,312,406,0.06452675405761983,0.06346300911469292,1.6700362610462327,8,48.95903079270928,0,0.06399709178979993,2922,-0.3291837554406811,0.07958874582112685,0.3386684415581264,0.10515855860703173,0.005594493050663157,1.6806046150302105,-3515.6546092431195,80,mobile
22623,142,406.4699873998768,312.7773425865995,333.9419519571564,123.78430728844042,313,406,0.0381289935161917,0.038451178114472635,1.1165566765648198,7,58.28730802387582,0,0.03829042468391208,2922,0.8008507980778177,0.6671701755096819,1.0423425751025894,0.07457737176936728,3.8100619968270416e-43,1.6806046150302105,-3515.6546092431195,80,mobile
22624,143,406.7917118324102,312.4319740162313,401.2906817450052,118.35277590778287,312,407,0.03222316975705809,0.033178147980787956,1.1461227722627154,4,40.24083299932691,0,0.0327041447879871,2922,-0.3453685703681799,0.321724432533415,0.47200218207875727,0.050355910365993455,8.348781089019217e-20,1.6806046150302105,-3515.6546092431195,80,mobile
22625,144,406.9372654612383,312.4553609890549,396.36830127099705,118.1551139211155,312,407,0.03262773592425632,0.033215651544236426,1.16899633057676,4,33.23778491468583,0,0.03292300608276181,2922,0.02338697282357316,0.14555362882811096,0.14742051879871418,0.046405661463222295,0.006435269331481915,1.6806046150302105,-3515.6546092431195,80,mobile
22626,145,406.5854886951488,312.77522457335897,437.1133107793504,116.63421146627077,313,407,0.030099475291475455,0.030857174716108146,1.1181957852705706,4,43.77825853324249,0,0.03048067948949437,2922,0.31986358430407336,-0.3517767660895288,0.475457259618839,0.04486642566181146,4.114811703007248e-25,1.6806046150302105,-3515.6546092431195,80,mobile
22627,146,406.7716451456792,312.9526030426322,432.6298191602845,115.85106319465318,313,407,0.030405201194079263,0.030693335051074157,1.1682116059630927,4,41.537289910383684,0,0.030549607822441326,2922,0.17737846927320788,0.18615645053040453,0.25713293339396515,0.04315495753961821,1.953517564752135e-08,1.6806046150302105,-3515.6546092431195,80,mobile
22628,147,407.18450149557776,312.4085165001927,382.5473621986444,117.61250760755614,312,407,0.03352388532921866,0.0340618007709217,1.1946827959237472,4,39.77402203539429,0,0.033793913352292926,2922,-0.5440865424394588,0.41285634989856135,0.6829938003490869,0.04555553882643965,1.550157725983196e-49,1.6806046150302105,-3515.6546092431195,80,mobile
22629,148,407.2550754265681,312.2006902765085,399.0768260718223,117.90176409112344,312,407,0.03239128994494101,0.033283836829720324,1.1655817790464196,4,39.19171857920951,0,0.03284059574980853,2922,-0.2078262236842079,0.07057393099034925,0.21948216097503,0.04712253504284998,1.946216681402125e-05,1.6806046150302105,-3515.6546092431195,80,mobile
22630,149,406.3250176359134,312.093708153495,462.76833135149434,117.23847309572429,312,406,0.028998396075639678,0.029534190532866773,1.1332445509850597,4,34.67330044937171,0,0.029267519414799676,2922,-0.10698212301349486,-0.9300577906547005,0.9361905087117565,0.043989685403489964,4.451241409626929e-99,1.6806046150302105,-3515.6546092431195,80,mobile
22631,150,405.5715118773134,312.00601785842576,404.8461327499135,117.4318125197002,312,406,0.032434851339459184,0.032330553407857954,1.1326807435983293,4,32.26238100783854,0,0.032382744363867406,2922,-0.08769029506925108,-0.7535057585999994,0.7585911389494955,0.04364893842043884,2.5839785570432834e-66,1.6806046150302105,-3515.6546092431195,80,mobile
22632,151,406.1935005101838,312.16713320899845,366.88424141304273,118.95369658002775,312,406,0.03541679278744969,0.03479935338911526,1.1771718016592314,6,36.867642562996664,0,0.035109430411569456,2922,0.1611153505726861,0.6219886328703979,0.6425169379947474,0.04776310538857817,5.068772938388123e-40,1.6806046150302105,-3515.6546092431195,80,mobile
22633,152,406.0954432869621,311.33653061874566,373.02976269581455,120.04711750058256,311,406,0.034472031039624346,0.03491033144873722,1.1684317044042505,5,39.666311420183796,0,0.03469187344218755,2922,-0.8306025902527949,-0.0980572232217014,0.8363706606287686,0.049357858409311034,4.462671631961907e-63,1.6806046150302105,-3515.6546092431195,80,mobile
22634,153,405.9987443323954,312.4560258610004,366.27862562710493,119.26135195991432,312,406,0.03474725758394939,0.03552208720295491,1.1471301308991502,5,39.68131465374193,0,0.03513680825615541,2922,1.119495242254743,-0.09669895456670474,1.1236637776689695,0.049377336677453434,3.5222179527705735e-113,1.6806046150302105,-3515.6546092431195,80,mobile
22635,154,405.65960762135285,311.81806430398865,353.7952402726665,120.48031037553025,312,406,0.03616101613508322,0.03618886646421916,1.162419756415426,4,44.654681889529456,0,0.03617494397982418,2922,-0.6379615570117494,-0.33913671104255627,0.722501665743144,0.05043036651039975,2.688268862295301e-45,1.6806046150302105,-3515.6546092431195,80,mobile
22636,155,405.44254614249536,311.1650727942083,322.67557843299704,123.74155477113783,311,405,0.03944864227003386,0.038612541916317134,1.1632923502093184,5,48.92847799326003,0,0.039032830861906814,2922,-0.6529915097803496,-0.21706147885748805,0.6881232429216587,0.05321830941544125,4.956237062002876e-37,1.6806046150302105,-3515.6546092431195,80,mobile
22637,156,406.2705080932142,311.93899487769215,294.6269340283808,121.97183200148652,312,406,0.04178627920507581,0.04220100823295767,1.2257555656130168,6,42.29277060455482,0,0.041994155698636876,2922,0.7739220834838534,0.8279619507188158,1.133347423847646,0.05733298350806088,1.4001951031933276e-85,1.6806046150302105,-3515.6546092431195,80,mobile
22638,157,406.02631755141607,312.0817504267183,287.2666084894061,124.1499820415566,312,406,0.042688868756079815,0.04324008211778776,1.1847144663544549,6,55.978585827720416,0,0.04296535940281913,2922,0.1427555490261625,-0.24419054179810473,0.282857150309857,0.0600793743430703,1.5372923403883276e-05,1.6806046150302105,-3515.6546092431195,80,mobile
22639,158,405.87181382523596,313.0872782337947,283.28609479362257,124.78375878199911,313,406,0.04352413638032246,0.04341313026137535,1.1905879770942835,6,37.59111175949663,0,0.04346866875546141,2922,1.005527807076362,-0.15450372618010988,1.017328645132602,0.06111912361925231,6.88573206917384e-61,1.6806046150302105,-3515.6546092431195,80,mobile
22640,159,405.20445860240903,312.5562029490487,309.1135187116045,121.2653945869203,313,405,0.04018263967943656,0.04033302725367109,1.2081221096422383,5,46.301700458814814,0,0.040257903690162536,2922,-0.5310752847459526,-0.6673552228269273,0.8528797989766039,0.05924714316233677,1.0041527609123619e-45,1.6806046150302105,-3515.6546092431195,80,mobile
22641,160,405.05683430177913,311.90553217810515,238.61375114668337,120.83462956318075,312,405,0.04901947529403191,0.04953866354500434,1.344661661506635,7,41.9656795867433,0,0.049279753164597664,2922,-0.6506707709435773,-0.14762430062990006,0.667207153961029,0.06363326866891308,1.3396357470369076e-24,1.6806046150302105,-3515.6546092431195,80,mobile
22642,161,405.2694546177626,311.11519938795755,181.66198191563123,121.6285998167404,311,405,0.06206820098052066,0.06266572476625741,1.4673958988187823,14,66.00245154810077,0,0.06236767846183884,2922,-0.7903327901476018,0.21262031598348585,0.8184334535876515,0.07948724041431424,9.525592758708637e-24,1.6806046150302105,-3515.6546092431195,80,mobile
22643,162,404.5745165437299,311.6388368022062,171.85471655100403,119.78869566622905,312,405,0.06494878323530703,0.06527545330317398,1.56451729220974,13,81.01246499905514,0,0.06511232313349657,2922,0.5236374142486397,-0.6949380740327342,0.870135086260362,0.09016286342258763,5.9670059823946164e-21,1.6806046150302105,-3515.6546092431195,80,mobile
22644,163,405.6259862804883,312.4151874718679,136.81314189367572,113.22855878105852,312,406,0.0776508610946287,0.07754317316385012,1.911203409513592,11,61.62944352045633,0,0.07759703581019112,2922,0.7763506696617242,1.0514697367584063,1.3070229414983503,0.10129617263435453,7.043776320189507e-37,1.6806046150302105,-3515.6546092431195,80,mobile
22645,164,405.93222046197485,312.3861144646549,133.41527252251265,119.68209320188134,312,406,0.08047614852274927,0.08075940895858365,1.6404510560654633,13,54.840160208846605,0,0.08061790314934816,2922,-0.029073007213014534,0.306234181486559,0.3076111403365469,0.11189524688174098,0.022850703620311174,1.6806046150302105,-3515.6546092431195,80,mobile
22646,165,405.4750899179439,312.79005712297,180.97826181372213,123.63699527652477,313,405,0.06254514075287539,0.06282458218630474,1.4026460556754932,10,54.066996111010994,0,0.06268501718385643,2922,0.40394265831508847,-0.4571305440309743,0.6100311512477988,0.10212079948540383,1.7835311352572187e-08,1.6806046150302105,-3515.6546092431195,80,mobile
22647,166,405.78238135656306,312.3910687092912,192.31365773126174,123.72823043268137,312,406,0.06024218856436943,0.059559940713819495,1.3440171661740352,12,60.63997341607857,0,0.059902035945611797,2922,-0.3989884136788078,0.3072914386191883,0.5036067736821873,0.08670447099065735,4.722915302825122e-08,1.6806046150302105,-3515.6546092431195,80,mobile
22648,167,405.64122616969576,312.40999907057665,226.61857736884298,125.28431949038011,312,406,0.05160775119006838,0.05354295324059688,1.247143161051097,9,61.53629756092686,0,0.05258425536517917,2922,0.0189303612854701,-0.14115518686730866,0.14241890800712964,0.0797079533217341,0.20265424575149665,1.6806046150302105,-3515.6546092431195,80,mobile
22649,168,406.64212973105793,312.36422291516436,150.77949183294626,121.759357804398,312,407,0.07379921148800923,0.07234262678390282,1.5423695708945768,13,65.91545475198356,0,0.07307454846335681,2922,-0.04577615541228397,1.000903561362179,1.0019497969218931,0.09002773764476067,1.2695111060994323e-27,1.6806046150302105,-3515.6546092431195,80,mobile
22650,169,406.5249592470864,311.9321223589223,157.00775586680066,117.7603154987212,312,407,0.06924805743812013,0.07058536002871309,1.5872543008472242,16,73.98926617082941,0,0.06991990599727745,2922,-0.43210055624206234,-0.11717048397156304,0.44770505136622035,0.10113695114937764,5.5566570583681285e-05,1.6806046150302105,-3515.6546092431195,80,mobile
22651,170,406.2922036141109,311.93187392732386,114.24729368640969,110.46813951644891,312,406,0.0919614446736042,0.08940521330830296,2.043447120584187,10,47.733903654476826,0,0.090692335599982,2922,-0.0002484315984361274,-0.23275563297545432,0.23275576555708238,0.11451590715375692,0.12674641855059898,1.6806046150302105,-3515.6546092431195,80,mobile
22652,171,405.6998945531502,310.59793402445445,111.57024327993084,102.63947185960357,310,406,0.09420277545567704,0.09264763685505768,2.41608362623298,8,52.826391993229514,0,0.09342844191781041,2922,-1.3339399028694174,-0.5923090609607016,1.459529269375376,0.13020742488725226,5.199664820072127e-28,1.6806046150302105,-3515.6546092431195,80,mobile
22653,172,405.571803231919,310.8312853241242,87.32543453408037,97.55007228308683,311,405,0.12009717694976618,0.12406282536941485,2.822693682723411,8,48.7670300010216,0,0.12209610261991448,2922,0.23335129966977775,-0.12809132123123845,0.26619582196634634,0.15374112017987368,0.2233605260912876,1.6806046150302105,-3515.6546092431195,80,mobile
22654,173,405.6269048137758,311.01321287973394,129.81782658513487,119.4357453658632,311,406,0.08134828074968858,0.08231412458752671,1.7030769294612482,13,53.63053786537741,0,0.08183262762352503,2922,0.18192755560971818,0.05510158185683167,0.19008897867381008,0.14698311882234366,0.433321770710442,1.6806046150302105,-3515.6546092431195,80,mobile
22655,174,404.86692214883226,310.8736959843862,103.65594228966015,94.2094251893387,311,404,0.10162449726615583,0.10751424172243178,2.7473216962681035,7,43.71085546669334,0,0.10461082787586666,2922,-0.1395168953477537,-0.7599826649435499,0.7726827389699967,0.1328156777366464,4.471936712697694e-08,1.6806046150302105,-3515.6546092431195,80,mobile
22656,175,405.33918316383534,311.6859241957779,81.39725767545521,99.51068257630405,312,405,0.13174982610518227,0.13246170129647228,2.8813780430907454,6,40.547397411720915,0,0.13210624320807404,2922,0.8122282113916981,0.4722610150030846,0.9395451738326905,0.1685095985498304,1.7759524125159168e-07,1.6806046150302105,-3515.6546092431195,80,mobile
22657,176,406.0753773056827,311.6050168040341,94.21880895521372,104.03522230681659,311,406,0.11199634158245368,0.11045547729397864,2.5509929397374655,7,59.84376094526408,0,0.11122857769497521,2922,-0.08090739174377859,0.7361941418473634,0.7406266404398083,0.1726958482147094,0.0001014316802658874,1.6806046150302105,-3515.6546092431195,80,mobile
22658,177,406.17045109482467,311.09801842127365,107.87233478077141,56.32111879640908,310,406,0.18956655208341525,0.1648342086351278,4.942259033674671,8,46.073967888886585,0,0.1776313514067309,2922,-0.5069983827604574,0.09507378914196352,0.5158356186844117,0.20958218793263098,0.04836915746192227,1.6806046150302105,-3515.6546092431195,80,mobile
22659,178,406.44377031403,310.4683854496505,108.73135846518007,59.51617274755969,310,406,0.1408873685832636,0.13949036762397357,4.363424938926719,7,33.44459401386694,0,0.14019060825566682,2922,-0.6296329716231526,0.27331921920534796,0.686397169678039,0.226288098771622,0.010047608217418773,1.6806046150302105,-3515.6546092431195,80,mobile
22660,179,405.4119343168101,310.5497146536049,92.24460511231855,106.75607664819512,310,406,0.10951766728634203,0.11517228881702062,2.408902955238319,7,34.326119108025516,0,0.11238054893795707,2922,0.08132920395439669,-1.0318359972199005,1.0350362141368012,0.17967413398341567,6.222996225308491e-08,1.6806046150302105,-3515.6546092431195,80,mobile
22661,180,404.7520062346178,310.5564325715397,97.36263007433847,102.83315439245231,310,405,0.10699324429713841,0.10620648468341139,2.5151023690636065,7,45.29610091096689,0,0.10660059032208695,2922,0.0067179179347931495,-0.659928082192323,0.6599622747456222,0.1548969774934746,0.00011431164939465292,1.6806046150302105,-3515.6546092431195,80,mobile
22662,181,404.47261977519423,311.345085355186,93.42104331799361,100.28630605871557,311,405,0.11338130379218335,0.11406684022942001,2.6785692816702196,6,42.681189930100174,0,0.11372458856715949,2922,0.7886527836462847,-0.2793864594235629,0.8366779588720308,0.1558748469182476,5.542183372495972e-07,1.6806046150302105,-3515.6546092431195,80,mobile
22663,182,404.7162805945029,311.25537768569075,95.87538221325168,80.3703912601067,311,405,0.12379114824015978,0.12428793313047556,3.4730477143059173,7,30.243020525829216,0,0.12403978939127311,2922,-0.08970766949522613,0.24366081930867267,0.25964988124865057,0.16828295040496852,0.30412201592595645,1.6806046150302105,-3515.6546092431195,80,mobile
22664,183,404.4512653896299,311.262652233511,88.90406665672806,92.79628776427224,311,404,0.12824722051463566,0.12473546860827964,3.101683725703121,7,39.60616874743342,0,0.12650353097573344,2922,0.0072745478202591585,-0.2650152048730092,0.2651150276009874,0.17716944629805598,0.326411889265242,1.6806046150302105,-3515.6546092431195,80,mobile
22665,184,404.3991281273477,310.78368461262556,115.03145595982237,121.88468724762443,311,404,0.09185718997103656,0.09257336301386604,1.6938823141373762,19,55.01582954774154,0,0.09221597174316422,2922,-0.47896762088544165,-0.05213726228220139,0.4817969239990467,0.15654689008046252,0.008773913068626848,1.6806046150302105,-3515.6546092431195,80,mobile
22666,185,405.70800227125426,310.5530032091133,165.94400807961642,117.66608304466604,310,406,0.06568197833429423,0.0667268415994991,1.5798270834495556,10,45.22759092729371,0,0.06620647123866118,2922,-0.2306814035122784,1.3088741439065643,1.3290468142671032,0.11352128557416769,1.724866588832305e-30,1.6806046150302105,-3515.6546092431195,80,mobile
22667,186,406.6262876316724,310.603807730292,155.59942817944167,117.86024552093588,311,406,0.06992561704376442,0.0710367796005771,1.6994115092686832,13,65.04393205083011,0,0.0704833880250239,2922,0.05080452117869072,0.9182853604181673,0.9196896772990983,0.09670162781133393,2.2842248582493152e-20,1.6806046150302105,-3515.6546092431195,80,mobile
22668,187,407.37513715244245,310.712914756617,210.39960249846763,121.999461575181,311,407,0.055503302274993206,0.055382153845009906,1.3748286726994643,12,71.00802249252258,0,0.055442761150314344,2922,0.10910702632503444,0.7488495207700225,0.7567562011315032,0.08967612698738103,3.438181778619204e-16,1.6806046150302105,-3515.6546092431195,80,mobile
22669,188,407.63937937090776,310.8790173436296,247.23174969834636,124.00600434557293,311,408,0.047944887018836854,0.04901317166269726,1.194976501927323,7,46.52786740320216,0,0.04848197184359388,2922,0.16610258701257408,0.2642422184653128,0.3121121904567969,0.07365053535320593,0.00012599838263769374,1.6806046150302105,-3515.6546092431195,80,mobile
22670,189,406.81667340632595,310.95641932671884,222.28861292245955,126.53399774976549,311,407,0.053358628085770195,0.05344156653144521,1.2148735543066138,10,71.25460440097942,0,0.05340011341060255,2922,0.07740198308925983,-0.8227059645818144,0.8263390170775211,0.07212540264087434,3.138724700819842e-29,1.6806046150302105,-3515.6546092431195,80,mobile
22671,190,406.28830276130356,310.2610555902533,256.4246522200638,124.21468362780529,310,406,0.04636542662388706,0.04827662976972876,1.1677625354251489,7,62.91498236821551,0,0.047330675929773684,2922,-0.6953637364655378,-0.5283706450223917,0.8733305585588382,0.07135660443318805,2.9720410363736236e-33,1.6806046150302105,-3515.6546092431195,80,mobile
22672,191,406.19395593802534,309.2499962991601,230.24280484120416,122.01158617686218,309,406,0.05132910966740913,0.0510179232321482,1.2552407076217589,8,50.741709525536194,0,0.05117375299003524,2922,-1.0110592910932041,-0.0943468232782152,1.0154517286255331,0.06970613946457226,8.280431530143457e-47,1.6806046150302105,-3515.6546092431195,80,mobile
22673,192,406.3792828320632,308.67252405687685,186.45657788459496,122.02286851659898,309,406,0.06120365725299902,0.06128545581452719,1.3564287988901094,11,58.980189714442396,0,0.061244570190086826,2922,-0.5774722422832497,0.18532689403787117,0.6064818614446508,0.07981008941765202,2.8884799787892547e-13,1.6806046150302105,-3515.6546092431195,80,mobile
22674,193,406.876214675955,308.6854953419074,205.19763964891584,119.29376165166782,309,407,0.0559717446886833,0.05566320830037454,1.452511735603721,8,54.02220211265336,0,0.05581768967713566,2922,0.012971285030573654,0.4969318438917867,0.4971011081349904,0.08286441853209064,1.5324442798627927e-08,1.6806046150302105,-3515.6546092431195,80,mobile
22675,194,408.1305414173617,308.93642522577323,239.39512668173637,120.69552673543727,309,408,0.04938230438178825,0.04954625147324164,1.3390240529574726,8,47.657733431620144,0,0.04946434585186224,2922,0.2509298838658083,1.2543267414067145,1.2791799642055433,0.07458106992693024,1.3202735282583377e-64,1.6806046150302105,-3515.6546092431195,80,mobile
22676,195,407.8793463590213,309.31983373853484,291.8661016487144,121.54305895274857,309,408,0.04214032751630877,0.04220808584883719,1.1979700927259087,6,45.289234647306024,0,0.042174220290389364,2922,0.3834085127616049,-0.2511950583403859,0.45836780536234834,0.06500297199094,1.594691956196846e-11,1.6806046150302105,-3515.6546092431195,80,mobile
22677,196,407.9281923883579,308.93906846664675,191.51648137662454,122.10238313593669,309,408,0.059034220459299507,0.05986726158186062,1.4531088403722583,10,44.27235595614869,0,0.05945220010457183,2922,-0.3807652718880945,0.04884602933657334,0.3838855647949841,0.07289189909980628,9.488278566538644e-07,1.6806046150302105,-3515.6546092431195,80,mobile
22678,197,406.77280568426437,309.02527361560004,206.34660462922366,124.73482669209037,309,407,0.05683661986377814,0.05681028204029543,1.2759828003066118,12,74.21128848959991,0,0.05682345247799333,2922,0.08620514895329734,-1.1553867040935302,1.1585981890639097,0.08224031158010539,7.99199885469817e-44,1.6806046150302105,-3515.6546092431195,80,mobile
22679,198,407.1236469517062,308.52174455388985,203.205597502614,121.92076820726928,308,407,0.05608136867434964,0.05740274444737779,1.3944487861780506,9,57.986171256769964,0,0.05674590285861741,2922,-0.5035290617101964,0.3508412674418082,0.6137027871265741,0.08030568001554068,2.081063307312436e-13,1.6806046150302105,-3515.6546092431195,80,mobile
22680,199,407.66311128040394,308.03702357919343,236.11566090057545,124.07243987786266,308,408,0.05078214725193385,0.050399822538060024,1.2484821184715238,9,66.14764883422524,0,0.05059134605535336,2922,-0.4847209746964154,0.5394643286977612,0.7252421562815892,0.07602356073568352,1.73106959365824e-20,1.6806046150302105,-3515.6546092431195,80,mobile
22681,120,206.16362031119309,227.65685498514372,42.74457769854499,103.69478617675406,228,204,0.24499017344421,0.3469318462547131,2.7447873808926726,10,29.623621766895145,0,0.30031807390658993,2930,,,,,,2.8459708616481025,-963.722088278899,80,mobile
22682,121,203.91894523641352,226.7262269191616,51.684112350744314,113.73692215830104,226,204,0.17855269613533709,0.25151295067486157,1.5499791603445654,14,50.741335824461125,0,0.21810528381308575,2930,-0.9306280659821198,-2.2446750747795647,2.4299454291259845,0.37116150169724055,4.928868141660636e-10,2.8459708616481025,-963.722088278899,80,mobile
22683,122,203.6318136865169,227.50936706227478,59.6278837814834,112.23841090404473,228,204,0.1613823088035536,0.15740517443420846,1.3713520361625904,6,39.79718946998635,0,0.15940614563659258,2930,0.7831401431131724,-0.28713154989662826,0.834118103568889,0.2701485407954321,0.008508222367648394,2.8459708616481025,-963.722088278899,80,mobile
22684,123,206.5566107172711,226.6458693967123,63.87929469357382,95.63563226500143,227,205,0.1659167009780829,0.22079551167409323,3.045861991375248,10,57.069033381617,0,0.19529338140202704,2930,-0.8634976655624769,2.924797030754206,3.0496009393919836,0.2520909044098025,1.6674079822912282e-32,2.8459708616481025,-963.722088278899,80,mobile
22685,124,204.378623809641,227.64749604121656,69.42392545164613,108.42211635102797,228,204,0.13480048079347023,0.14178805448777598,1.48982901928058,6,18.549239658753226,0,0.1383383931119255,2930,1.001626644504256,-2.1779869076300997,2.397265714264687,0.23932617037889367,1.6313837785049408e-22,2.8459708616481025,-963.722088278899,80,mobile
22686,125,204.60086691463297,227.41724861354757,56.09385776409995,105.16497649459755,228,204,0.1585670770795911,0.1742750846869522,1.8017766094740033,8,17.37444001460994,0,0.16660630701778573,2930,-0.23024742766898498,0.22224310499197486,0.32000918059433614,0.21655293243660848,0.3355918930550289,2.8459708616481025,-963.722088278899,80,mobile
22687,126,204.17432911261045,227.73464316735743,77.15668330823448,106.70868583540211,228,204,0.12121848048897306,0.12972972747254105,1.5740978499924894,7,15.58797168797213,0,0.1255462508443707,2930,0.31739455380986215,-0.4265378020225228,0.5316707621661797,0.20861333284136546,0.03886478961215418,2.8459708616481025,-963.722088278899,80,mobile
22688,127,204.16575985365085,227.4214131381207,82.64784058046244,103.95501437150358,227,203,0.11301380122991321,0.1176600601084017,1.7075863429344846,6,14.2743423914976,0,0.11536032466395679,2930,-0.3132300292367347,-0.008569258959596482,0.31334722499930057,0.17049887274598377,0.18474074561288437,2.8459708616481025,-963.722088278899,80,mobile
22689,128,205.00578012014824,226.80655721964027,76.04316108572984,109.54485273663614,227,205,0.12297793565176766,0.13622283309071884,1.5256097403815951,7,28.387017120351192,0,0.1297694742850416,2930,-0.6148559184804299,0.8400202664973904,1.0410004075968269,0.17363214265449123,1.5652632584643504e-08,2.8459708616481025,-963.722088278899,80,mobile
22690,129,204.3717169034495,225.96587532491304,85.11299744337153,110.76338497049818,226,204,0.11438914351205488,0.1202523973678239,1.3605671031409197,9,18.764497435985255,0,0.11735739266473695,2930,-0.8406818947272257,-0.6340632166987348,1.0529872795492379,0.17496535105351954,1.3647121230551473e-08,2.8459708616481025,-963.722088278899,80,mobile
22691,130,205.21221322996547,226.000646603868,74.16251973774787,111.85567753844238,226,205,0.12040080093984208,0.21544743236162928,1.61991109039344,22,48.54034898179652,0,0.1745192668134013,2930,0.034771278954963236,0.8404963265159608,0.8412152618248129,0.2103086591230908,0.00033558626712345196,2.8459708616481025,-963.722088278899,80,mobile
22692,131,204.78257889579174,225.54776783963368,112.55520086197247,107.71389386989784,225,204,0.08465359866444666,0.09641110475032863,1.5386947943777418,8,25.89158690454429,0,0.09072302046895277,2930,-0.4528787642343275,-0.429634334173727,0.6242474158499283,0.1966917408843014,0.006497770399841523,2.8459708616481025,-963.722088278899,80,mobile
22693,132,204.3685218505959,226.02841758969788,128.05743852628422,107.44168313594702,226,204,0.0771441093921854,0.08016898788283797,1.4411042588804908,4,19.89014155264207,0,0.07867108818388141,2930,0.4806497500642024,-0.41405704519584674,0.6344031990091914,0.12008249897069126,8.694820312731688e-07,2.8459708616481025,-963.722088278899,80,mobile
22694,133,205.2097384641158,226.17220761413745,116.42786653772156,114.31990829290042,226,205,0.08740971123458004,0.09318156625945606,1.4126309707157785,7,56.059776681922706,0,0.09034174535805158,2930,0.1437900244395678,0.8412166135198902,0.853417226208965,0.11979470384944019,9.538608612494752e-12,2.8459708616481025,-963.722088278899,80,mobile
22695,134,206.2187236010711,226.10400573095484,110.58975239367521,117.70533299849278,226,206,0.08718360045216372,0.10655388686516697,1.4057374380080658,8,78.31288155851749,0,0.09735171029282774,2930,-0.06820188318260989,1.0089851369553173,1.0112875473703782,0.132811846050259,2.569661890725013e-13,2.8459708616481025,-963.722088278899,80,mobile
22696,135,205.78366195244755,226.02546159662086,86.94138549234819,122.68881342895583,226,206,0.11753600020965102,0.12122171216813961,1.2654115785456153,8,137.3694440070868,0,0.11939307946078444,2930,-0.07854413433398122,-0.43506164862355945,0.4420948078651501,0.15405214351013702,0.016280277391626012,2.8459708616481025,-963.722088278899,80,mobile
22697,136,203.95726042603525,226.7311471042234,59.86755870793548,109.44753219656342,227,204,0.15297125774530163,0.15890545509774667,1.5276937249545242,5,18.798859202956304,0,0.1559665819270293,2930,0.7056855076025386,-1.8264015264122975,1.9579924850012633,0.1964186399024541,2.642478539518394e-22,2.8459708616481025,-963.722088278899,80,mobile
22698,137,203.38094811869578,226.01320901951536,50.7314501658201,109.37558828904262,226,203,0.17612445623248021,0.1849622087472387,1.5786395912100417,4,14.335431304006875,0,0.18059740134875132,2930,-0.7179380847080381,-0.5763123073394638,0.9206361762744187,0.23862312555978876,0.0005857969932000724,2.8459708616481025,-963.722088278899,80,mobile
22699,138,202.49860136657915,226.36102437325837,38.84768288082721,107.44206295519781,226,202,0.22640359955344766,0.23291488415147574,1.581593869341686,4,12.99761606187406,0,0.22968231663544894,2930,0.347815353743016,-0.8823467521166322,0.94842570150231,0.2921804030884833,0.005152114153917141,2.8459708616481025,-963.722088278899,80,mobile
22700,139,201.98958119639113,226.23056206295627,44.77474312795201,106.8830758505615,226,202,0.2022462398802532,0.20667362938507067,1.5488671367083835,6,11.170456342186819,0,0.20447191815613514,2930,-0.1304623103021072,-0.5090201701880233,0.5254730707349402,0.30751053947706547,0.23223778394399522,2.8459708616481025,-963.722088278899,80,mobile
22701,140,201.50314731382255,226.02740871546163,56.45398566775561,106.26653453288715,226,202,0.16070429049444454,0.16505747118876787,1.5067876871060133,5,16.802307392356017,0,0.1628954231685988,2930,-0.20315334749463432,-0.48643388256857634,0.5271519749645401,0.2614262500280454,0.13093847939845957,2.8459708616481025,-963.722088278899,80,mobile
22702,141,201.44966781532602,225.83065610230304,47.93679437277865,106.65437735971925,226,202,0.18911760640675104,0.19120984527827756,1.5740582625793786,5,10.883379963170887,0,0.19016660325141432,2930,-0.19675261315859416,-0.05347949849652878,0.20389126402123173,0.2503961978174942,0.7178306776399132,2.8459708616481025,-963.722088278899,80,mobile
22703,142,200.64344113822486,226.35204774492155,60.51312217950525,107.0586414917423,226,201,0.1520146923055743,0.15678611063793926,1.5196576712527958,6,15.959393308984943,0,0.15441883169764392,2930,0.5213916426185108,-0.806226677101165,0.9601305639661801,0.24496634988309335,0.0004615134251857815,2.8459708616481025,-963.722088278899,80,mobile
22704,143,201.19738483909484,227.30216901663422,47.554419844072626,103.78781812309391,227,200,0.19246052276017506,0.19299933384939727,1.982760729763065,4,12.12237259657078,0,0.19273011659757663,2930,0.9501212717126748,0.5539437008699792,1.0998109177010562,0.2469616841264668,4.93665703971352e-05,2.8459708616481025,-963.722088278899,80,mobile
22705,144,201.33537800613547,226.59464791316512,56.312445145035504,105.40509093766337,226,201,0.1578174100969915,0.16705983917579928,1.5863327658221138,4,11.991402830999675,0,0.1625043457806066,2930,-0.7075211034691051,0.13799316704063358,0.7208524301159318,0.2520963312729847,0.016769777558832674,2.8459708616481025,-963.722088278899,80,mobile
